Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur full stack,Monsieur Sloop,Nantes (44),35 000 € - 45 000 € par an,"Nantes (44)
CDI
35 000 € - 45 000 € par an
Monsieur SLOOP est une agence digitale créée en septembre 2013.
Nous avons aujourd'hui des bureaux à Paris et à Nantes
Nos clients sont fidèles : Macif, Barreau de Paris, CFE-CGC, Amundi, IRP AUTO, Société Générale, groupe BNP, Wavestone...
Dans le cadre de notre développement, nous recherchons un développeur full stack (avec un goût très prononcé pour Symfony) dans nos bureaux nantais !
Missions :
Réalisation de sites et application web sous Symfony principalement et développement d’applications mobiles (Ionic, Flutter);
Gestions de flux CI/CD ( DevOps, Docker Kubernetes ...);
Suivi des projet et des éventuels prestataires travaillant sur le projet avec le Directeur Technique;
Relation client et appels d’offres pour des problématiques techniques;
Mise en place d’outils d’ingénierie logicielle;
Rédaction de documentions techniques.
Nous recherchons :
Un(e) passionné(e) avec de l’expérience, avec la volonté de pousser l’équipe de développement vers le haut;
Volonté d’apprendre, de partager et de découvrir de nouvelles pratiques;
Méticuleux(se), curieux(se), dynamique, autonome, organisé(e);
Doté(e) d’un solide sens de l’humour;
Type d'emploi : CDI
Salaire : 35 000,00€ à 45 000,00€ /an
Expérience:
développeur full stack ou similaire: 2 ans (Requis)
il y a 30+ jours
Signaler cette offre d'emploi",16/09/2019,developer,Nantes,16/10/2019,vjk=e9d51a2e4142c4ef&advn=2518481330138940,vide,cdi
Développeur Full Stack Python et DevOps,e-COSI,Saint-Herblain (44),28 000 € - 39 000 € par an,"Saint-Herblain (44)
Temps plein, CDI
28 000 € - 39 000 € par an
Pourquoi venir chez e-COSI ?
Jeune entreprise à taille humaine (9 salariés), e-COSI est une société d'ingénierie spécialisée dans la gestion du système d’information et la transformation numérique des TPE & PME - PMI des secteurs de l'Industrie et des Services.
Notre équipe, pluridisciplinaire, a pour ambition de rendre accessible l'innovation aux PME, en les accompagnant de bout en bout dans leurs projets numériques.
Animés par des valeurs partagées de valorisation du travail et de primauté du projet d'entreprise, les associés d’e-COSI ont fait le choix de se créer en SCOP (Société COopérative et Participative) pour pérenniser un métier où tout repose sur l’humain, en proposant à leurs collaborateurs un cadre favorisant le développement personnel, l’esprit d’entreprendre et la créativité.
Les valeurs d’e-COSI reposent sur le partage des savoir-faire, la polyvalence et le plaisir au travail.
Le poste
Intégré à notre équipe de développement, vous participez à la création de nos offres pour les PME, basées sur des technologies légères et actuelles (Python, JavaScript, Vue.JS, HTML5/CSS3, API Restful, Docker, Ansible, Vagrant, GIT…).
Nous travaillons dans une approche agile, feature team qui vous permettra de mettre en œuvre tous vos savoir-faire, de la conception au déploiement.
Les projets de nos clients, PME de l'Industrie ou du Service, impliquent pragmatisme et relation de proximité.
Les missions confiées
Les 4 métiers d’e-COSI consistent à effectuer des missions :
de conseil aux PME-PMI,
d’intégration autour de notre progiciel partenaire Odoo,
de R&D autour du logiciel eZI-SCOP que nous développons en tant qu’éditeur,
en assistance technique chez nos clients.
Vous serez amenés à intervenir sur l’un des 3 derniers métiers cités ci-dessus.
Plus précisément, vos missions consisteront à :
Concevoir, développer et déployer les solutions numériques (software et hardware) dans des environnements OpenSource,
Comprendre les besoins « métier » et être acteur des projets menés en mode agile,
Être force de proposition pour améliorer et fiabiliser les processus et les outils de développement,
S'engager sur la qualité et l'efficacité des solutions,
Participer à la veille technologique,
Transmettre son savoir-faire
Les compétences requises
Passionné, curieux, votre principal moteur est la soif d’apprendre, de découvrir et de partager : Toujours à l’affût des nouveautés, vous aimez échanger. Vous partagez notre vision que le développement tient plus de l’artisanat que de l’industrie !
Vous savez être créatif devant les difficultés tout en gardant de la hauteur et du pragmatisme. Adepte du principe KISS et des méthodes agiles, prêt à développer le Coder 2.0 avec nous, au cœur de la transformation numérique, vous êtes un acteur éthique et engagé.
Compétences techniques souhaitées :
Python 2 & 3: Flask, SQLAlchemy, Django, Peewee
PHP 5 & 7 : Symphony, Laravel, Zend
BDD : Posgresql 9+, MySQL/MariaDB, Redis, Memcache, SQL/noSQL
Web : js, React, Angular, Bootstrap, HTML5, jQuery, CSS3
Mobile : Android (React Native, Ionic, HoneGap), iOS
VCS : GIT, SVN
CI/CD : Gitlab, Jenkins
API/REST : Swagger, Postman
OPS : Ansible, Chief, Puppet, Bash/Shell, ssh
Env : Docker (compose, swarm, kubernetes), Vagrant
Model : UML, BPMN
Type d'emploi : Temps plein, CDI
Salaire : 28 000,00€ à 39 000,00€ /an
Expérience:
développeur full stack python et devops ou similaire: 1 an (Souhaité)
il y a 1 jour
Signaler cette offre d'emploi",15/10/2019,developer,Nantes,16/10/2019,vjk=74d888813232d138&advn=806364921087563,vide,cdi
Développeur Full Stack H/F - Backend,KORALPLAY,Nantes (44),30 000 € - 37 500 € par an,"Nantes (44)
CDI
30 000 € - 37 500 € par an
Koralplay SAS est une startup basée à Nantes au sein des bureaux de la CCI, une situation idéale au cœur d’un écosystème technologique en expansion. Spécialisée dans l’édition de jeux de hasard (loteries) et de paris sur cotes, Koralplay fournit des solutions “clé en main” basées sur les dernières technologies.
Nos clients sont des opérateurs nationaux de jeux sous licences, n’importe où dans le monde.
La politique d’évolution de nos collaborateurs est au cœur même de l’esprit start-up. Par la mise en avant de votre engagement et du développement de vos compétences tout au long du parcours chez Koralplay.
En qualité de Développeur FullStack confirmé(e) , au sein de l’équipe:
Vous souhaitez apporter votre expertise technique, évoluer dans les dernières technologies et vous engager vis-à-vis de nos clients sur les délais & la qualité de nos livrables.
Vous maîtrisez la conception et la réalisation de solutions Back-End dans un PaaS, particulièrement sur une architecture API REST en JAVA.
Vous pouvez intervenir sur l'ensemble des phases d'un projet (audit, conception, chiffrages, réalisation, intégration, packaging, recette, déploiement)
*Profil recherché:
*
De formation supérieure Bac+5, vous avez:
une expérience dans la conception et le développement d'API et de micro-services back-end dédiés aux applications web, mobile ou digitale d'au moins 3 ans,
une expérience d'au moins 2 ans sur le langage JAVA.
une autonomie dans la gestion de votre travail.
une vraie appétence pour travailler en agilité au sein d’une équipe et pour fournir le meilleur niveau de qualité dans vos livrables.
l’implication nécessaire pour comprendre le métier de nos clients afin de concevoir les fonctionnalités en adéquation aux besoins.
une bonne maîtrise de l’anglais opérationnel.
Compétences techniques:
BACKEND: JAVA, REST APIs, JSON, Open Specification (Yaml), NodeJS
BDD : MySQL
ENV : Cloud (Paas), Linux, Docker.
Les plus:
Google AppEngine
Kubernetes
FRONTEND: Angular, Ionic, React,...
Type d'emploi : CDI
Salaire : 30 000,00€ à 37 500,00€ /an
Expérience:
développeur full stack h/f - backend ou similaire: 2 ans (Requis)
Langue:
anglais (Requis)
il y a 29 jours
Signaler cette offre d'emploi",17/09/2019,developer,Nantes,16/10/2019,vjk=d9e429fdb387d267&advn=3018807881560526,vide,cdi
Centre-ville / Client final / Développeur Full-Stack Java /...,Delia Technologies,Nantes (44),37 000 € - 40 000 € par an,"Nantes (44)
CDI
37 000 € - 40 000 € par an
Delia Technologies #LaDevOpsFamily
Delia Technologies recherche pour l'un de ses clients situé en plein centre de Nantes un développeur Full-Stack Java / JavaScript.
Vous intégrerez le pole Digital Plateform en charge du développement des applications Web du groupe.
Localisation : Nantes-Centre
Rémunération : 37 000 à 40 000 €
Stack technique : Java, Spring, Javascript, Vue.js, Angular, PostgreSQL, Elasticsearch, Microservices.
Développer, optimiser et maintenir les applications dans le respect des bonnes pratiques : méthodologie Agile, tests unitaires, code review....
Participer à la mise en place et à la réalisation des tests fonctionnels
Assurer la relation avec le service formation
Participer à la veille technologique
Profil recherché :
Soft-skills :
Forte appétence pour les nouvelles techno et la veille
Travail en mode projet au sein de petites équipes
Très bon relationnel
S'avoir s'intégrer dans un environnement réactif
Hard-skills :
Ingénieur informatique ou équivalent (bac +4/5)
4 ans d'expérience en développement Java et 2 ans en JavaScript
Expérience significative sur les framework VueJS et/ou Angular
Maîtrise des environnements Eclipse ou IntelliJ
Type d'emploi : CDI
Salaire : 37 000,00€ à 40 000,00€ /an
Expérience:
développeur full-stack java / js ou similaire: 3 ans (Requis)
il y a 11 jours
Signaler cette offre d'emploi",05/10/2019,developer,Nantes,16/10/2019,vjk=edab0aa260675678,vide,cdi
Développeur Full-Stack Java / ReactJS,Delia Technologies,Nantes (44),35 000 € - 43 000 € par an,"Nantes (44)
Freelance / Indépendant, CDI
35 000 € - 43 000 € par an
Delia Technologies #LaDevOpsFamily
Delia, c’est la jeune ESN nantaise basée à La Cantine qui souhaite casser les codes du service IT. Loin de prétendre pouvoir construire seuls cette jeune structure, nous sommes partis d'une page blanche pour construire jour après jour un modèle collaboratif et engagé.
Exit le babyfoot et la borne d’arcade, c’est par nos valeurs et le sens de nos actions que nous cultivons l’esprit Delia et ce sentiment d’appartenance qui nous est cher.
Engagements Clients, Collaborateurs, Communauté nantaise, voilà nos crédos !
.
Nous ne recherchons pas un profil mais une personne...
Vous êtes avant tout un ingénieur passionné mêlant savoir-faire et savoir-être. Vous venez du monde de la technique et avez développé de réelles compétences sur les nouvelles technologies.
Votre expertise vous apporte bien plus qu’un job, vous aimez la partager et l’enrichir !
Vous savez construire une solution adaptée aux attentes de vos clients. Vous souhaitez vous investir dans l'écosystème tech de la métropole nantaise.
.
Vos activités chez Delia Technologies
Vous intégrerez la squad Full Stack Delia Technologies qui accompagne ses collaborateurs, ses clients et la communauté nantaise sur les technos Java et JavaScript.
Pour votre première mission, vous interviendrez au sein d'une équipe Java / JavaScript / Reactpour l'un de nos clients de la métropole nantaise.
Nous serons attentif à ce que l'environnement soit en lien avec vos attentes et appétences technologiques.
.
Vous êtes prêt ?
Nous vous encouragerons à participer activement aux Meetup et événements nantais de référence (DevFest, Web2Day, Digital change, Agile tour...), que nous soyons organisateur, sponsor ou simple participant.
Et par-dessus tout, vous contribuerez au développement de Delia en proposant, en organisant ou simplement en participant à des initiatives fun et engagées ! Ça vous dirait un séminaire Kitesurf ? : )
.
Vous n'avez pas prévu de passer votre carrière comme collaborateur Delia ?
Sachez que si un jour il vous vient une folle envie de monter votre propre projet, nous saurons vous accompagner avec autant d’enthousiasme que vous aurez pu nous en apporter !
Chez Delia, nous n’acceptons pas seulement la différence, nous la cultivons et la soutenons pour l’intérêt de notre famille. Delia se veut une entreprise responsable socialement en proposant des projets et en soutenant les initiatives de l’ensemble de ses collaborateurs sans distinction, jugement ou préjugé. Soyez vous-même, vous nous plairez !
Type d'emploi : Freelance / Indépendant, CDI
Salaire : 35 000,00€ à 43 000,00€ /an
Expérience:
développeur full-stack java / react.js ou similaire: 2 ans (Requis)
il y a 18 jours
Signaler cette offre d'emploi",28/09/2019,developer,Nantes,16/10/2019,vjk=564abea6cf213673,vide,cdi
Développeur Full-Stack Java / Angular,Delia Technologies,Nantes (44),35 000 € - 45 000 € par an,"Nantes (44)
Freelance / Indépendant, CDI
35 000 € - 45 000 € par an
Delia Technologies #LaDevOpsFamily
Delia, c’est la jeune ESN nantaise basée à La Cantine qui souhaite casser les codes du service IT. Loin de prétendre pouvoir construire seuls cette jeune structure, nous sommes partis d'une page blanche pour construire jour après jour un modèle collaboratif et engagé.
Exit le babyfoot et la borne d’arcade, c’est par nos valeurs et le sens de nos actions que nous cultivons l’esprit Delia et ce sentiment d’appartenance qui nous est cher.
Engagements Clients, Collaborateurs, Communauté nantaise, voilà nos crédos !
Vous n’êtes pas certain que Delia soit faite pour vous ? Venez prendre un verre et échanger avec l'ensemble de l'équipe.
Nous ne recherchons pas un profil mais une personne...
Vous êtes avant tout un ingénieur passionné mêlant savoir-faire et savoir-être. Vous venez du monde de la technique et avez développé de réelles compétences sur les nouvelles technologies.
Votre expertise vous apporte bien plus qu’un job, vous aimez la partager et l’enrichir !
Vous savez construire une solution adaptée aux attentes de vos clients. Vous souhaitez vous investir dans l'écosystème tech de la métropole nantaise.
.
Vos activités chez Delia Technologies
Vous intégrerez la squad Full Stack Delia Technologies qui accompagne ses collaborateurs, ses clients et la communauté nantaise sur les technos Java et JavaScript.
Pour votre première mission, vous interviendrez au sein d'une équipe Full-Stack pour l'un de nos clients de la métropole nantaise.
Nous serons attentif à ce que l'environnement soit en lien avec vos attentes et appétences technologiques.
.
Vous êtes prêt ?
Nous vous encouragerons à participer activement aux Meetup et événements nantais de référence (DevFest, Web2Day, Digital change, Agile tour...), que nous soyons organisateur, sponsor ou simple participant.
Et par-dessus tout, vous contribuerez au développement de Delia en proposant, en organisant ou simplement en participant à des initiatives fun et engagées ! Ça vous dirait un séminaire Kitesurf ? ;)
.
Vous n'avez pas prévu de passer votre carrière comme collaborateur Delia ?
Sachez que si un jour il vous vient une folle envie de monter votre propre projet, nous saurons vous accompagner avec autant d’enthousiasme que vous aurez pu nous en apporter !
Chez Delia, nous n’acceptons pas seulement la différence, nous la cultivons et la soutenons pour l’intérêt de notre famille. Delia se veut une entreprise responsable socialement en proposant des projets et en soutenant les initiatives de l’ensemble de ses collaborateurs sans distinction, jugement ou préjugé. Soyez vous-même, vous nous plairez !
Type d'emploi : Freelance / Indépendant, CDI
Salaire : 35 000,00€ à 45 000,00€ /an
Expérience:
développeur full-stack Java / Angular ou similaire: 2 ans (Requis)
il y a 18 jours
Signaler cette offre d'emploi",28/09/2019,developer,Nantes,16/10/2019,vjk=7d4b1c288f7c0771,vide,cdi
Développeur full stack Java - H/F,Aubay Grand-Ouest,Nantes (44),38 000 € par an,"Nantes (44)
CDI
38 000 € par an
Jquery / Angularjs / Java / Spring / Hibernate
Frontend Developer, Développeur Frontend, Backend Developer, Full Stack Developer / CDI / Environ 38k€ / 3 - 6 ans / Nantes

Le poste
En choisissant Aubay, vous aurez le privilège d'intégrer la digital factory de notre client nantais (domaine transport) situé en centre-ville pour une mission de longue durée. Au sein de la feature team, vous évoluerez aux côtés de développeurs, un Tech Lead, un Scrum Master et un Proxy PO afin de contribuer au delivery des applicatifs web en environnement agile. Pauline, votre ingénieur d'affaires chez Aubay, a tissé un fort partenariat avec ce client et saura vous accompagner pour une montée en compétence optimale et un épanouissement sur cette mission.
Les responsabilités
Conception, rédaction de spécifications techniques, participation aux études de chiffrage, en lien avec les experts de l'équipe
Réalisation des développements sur les environnements techniques suivants : Java JEE, Spring, Hibernate, JPA, Javascript, Jquery, HTML5, CSS3, NodeJS, AngularJS, Webservices
Exécution et automatisation des tests sous Selenium, Cucumber et/ou Protractor
Analyse des rapports d’intégration continue dans une démarche DevOps
Pourquoi venir chez nous?
Vous apprécierez notre management de proximité et la taille humaine de notre agence où nos Consultants Aubay seront à votre écoute pour tout retour d’expérience. Nous souhaitons vous accompagner dans votre évolution de carrière avec des formations et des certifications. Des accompagnements personnalisés sont également possibles, par exemple avec les coachs agiles de notre cellule interne Enfin, votre bien-être reste notre priorité : vous bénéficierez de l’intervention de notre masseuse 2 fois par mois, des soirées d’agence ou encore de Serious Game pour apprendre et travailler en s’amusant.
ChooseYourBoss - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",12/10/2019,developer,Nantes,16/10/2019,vjk=6b9d81d3dfaf1fec,vide,cdi
Concepteur développeur Full Stack Javascript sur Nantes,Acensi,Nantes (44),vide,"Nantes (44)
Votre mission se déroulera au sein d’une équipe agile en charge de la conception et la réalisation de 2 nouvelles applications, en étroite collaboration avec toutes les équipes techniques du département.

Ce rôle comporte les missions suivantes :
Participer au développement des solutions
Rédiger les documentations techniques et utilisateur
Apporter un support technique pour l’exploitation de l’outil
Apporter un support fonctionnel aux utilisateurs.
Etre force de propositions quant aux évolutions des outils.
Environnement technique : Logs applicatifs, React, Javascript, Git, Docker, Bash, NodeJS
Séniorité attendue : Confirmé
carriere-info - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",12/10/2019,developer,Nantes,16/10/2019,vjk=1da7780c2beb25b2,vide,vide
Développeur Back end Node.JS - H/F,Externatic,Nantes (44),40 000 € par an,"Nantes (44)
CDI
40 000 € par an
Postgresql / Unity-3d / Docker / Javascript / Nodejs / Innovation / Qualité / Agile
Lead Developer Backend, Backend Developer / CDI / Environ 40k€ / 3 - 6 ans / Nantes

Le poste
Cette startup spécialisée dans le domaine de la 3D, de la Réalité augmentée / Réalité virtuelle développe des solutions pour des acteurs Grands comptes. Société innovante située en plein centre de Nantes, elle place les nouvelles technologies au service de ses clients dans un contexte open source. Pour renforcer son équipe, elle cherche un Développeur Backend Node.JS (H/F).
Les responsabilités
Avec un socle technique en place, d'assurer le construction et l'évolution de la plateforme SaaS
Spécifier, architecturer, implémenter, tester, livrer et monitorer
Travailler sur un mode collaboratif, vous devrez développer et améliorer l'utilisation des données au sein de l'équipe
Le tout dans la perspective d'augmenter significativement le nombre d'utilisateurs.
Pourquoi venir chez nous?
Locaux très sympa en plein coeur de Nantes Equipe de passionnés et expérimentés actifs dans l'écosystème Plan Epargne Entreprise
ChooseYourBoss - il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",05/10/2019,developer,Nantes,16/10/2019,vjk=6d14aa139a2e5b8f,vide,cdi
Concepteur développeur Full Stack Javascript sur Nantes / Fr...,Acensi,Nantes (44),vide,"Nantes (44)
Temps plein, Freelance / Indépendant
Votre mission se déroulera au sein d’une équipe agile en charge de la conception et la réalisation de 2 nouvelles applications, en étroite collaboration avec toutes les équipes techniques du département.

Ce rôle comporte les missions suivantes :
Participer au développement des solutions
Rédiger les documentations techniques et utilisateur
Apporter un support technique pour l’exploitation de l’outil
Apporter un support fonctionnel aux utilisateurs.
Etre force de propositions quant aux évolutions des outils.
Environnement technique : Logs applicatifs, React, Javascript, Git, Docker, Bash, NodeJS
Séniorité attendue : Confirmé
Freelance-info - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",12/10/2019,developer,Nantes,16/10/2019,vjk=ffafa8b75adb6dae,vide,freelance
Lead développeur Full Stack F/H,I-RAISER GROUP,Nantes (44),vide,"Nantes (44)
CDI
– Conception et spécification : vous maîtriserez le fonctionnel pour être force de proposition

– Développement (Python 3, PHP 7, Javascript, PostgreSQL)

– Organisation de la recette, documentation

– Gestion de projet (travail collaboratif)

– Connaissances appréciées : PostgreSQL, Git, nginx, Odoo

– Maîtrise de l'Anglais (à l'écrit au moins).
Profil recherché Diplômé·e d’une école ingénieur en informatique ou équivalent, vous apprenez vite, vous êtes très organisé·e et rigoureux·se. Vous êtes leader, débrouillard·e : quel que soit le problème, vous ne restez jamais bloqué·e et trouvez toujours une solution. Vous aimez découvrir et apprendre : vous n’hésitez pas à sortir de votre zone de confort et à mettre à jour vos connaissances pour pouvoir faire face à de nouvelles situations.
Entreprise Editeur logiciel basé à Nantes, iRaiser édite une suite en mode SaaS (CRM, CMS, ETL…) pour les organisations à but non lucratif (ONG, écoles, fondations...).

Nous sommes présents en France, Belgique, Pays-Bas, Italie, Allemagne, Suisse et Grande-Bretagne et travaillons avec près de 800 organisations en Europe (dont Les Restos du Coeur, Médecins sans Frontières, SPA, UNICEF, WWF...).

Nos applications leur permettent de collecter des dons, réaliser des pétitions, créer des pages de crowdfunding... et ont permis de collecter plus de 800 000 000 € !
Apec.fr - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,developer,Nantes,16/10/2019,vjk=f5a46e4fbfa8f1ea,vide,cdi
Développeur Full Stack Java EE Nantes (H/F),APSIDE,Nantes (44),vide,"Nantes (44)
VOUS ?
L’architecture Web vous passionne ?
Le Front et le Back ont peu de secrets pour vous ?
Ouvert(e) d’esprit et curieux(se), vous aimez partager vos connaissances ?
Vous êtes à l’aise sur JAVA et possédez de bonnes bases en Angular ?
Et si vous parlez anglais et connaissez le domaine du e-commerce, alors …
Ce poste de Développeur Full Stack est fait pour vous !
LE POSTE :
Intégré(e) au sein d’une équipe Agile guidée par le mouvement DevOps, vous serez en charge de l’étude, du développement et de l’optimisation d’applications web et/ou métiers.
Vous maitrisez les architectures Web et la création d’API,
Le développement back vous motive tout comme les technologies Front (HTML, CSS…),
La performance applicative fait partie de vos priorités,
Vous effectuez une veille constante et êtes toujours prêt à partager les nouvelles « best practices » avec votre équipe.
L’ENVIRONNEMENT TECHNIQUE :
Langages : Java EE, Python, JavaScript (Node.js entre autres), Shell,
Environnements : Linux, git, Bitbucket,
Frameworks et outils : Spring, BackboneJS, Bootstrap, Jira…
Et aussi : Angular, ElasticSearch, RabbitMQ, Docker …
La connaissance et la pratique des méthodologies Agiles et SCRUM seront des atouts appréciés !
LES PETITS PLUS CLIENTS !
Équipe dynamique ;
Mobilité réduite ;
Groupe en pleine croissance
DE BONNES RAISONS DE REJOINDRE APSIDE ?
Alors qu’Apside ne cesse d’agrandir sa famille déjà forte de plus de 2800 consultants, nous sommes à la recherche des nouveaux talents du numérique !
Participez et animez nos soirées techniques (Project Lab, Test Lab…),
Devenez speaker (Devoxx, DevFest, NCraft…),
Rejoignez l’Apside Academy (Meet up Agiles, Coding goûters…),
Développez votre réseau (Soirées trimestrielles, Afterwork, Soirées d’intégration…),
Intégrez notre Communauté d’Experts et testez les dernières innovations techniques sur notre Bac à Sable,
Rejoignez Nantes : 1ère ville de France où il fait bon vivre et travailler (à 50 min de la mer !),

Apside est une entreprise au service du numérique depuis plus de 40 ans, mais surtout à votre service Notre savoir-faire et notre savoir-être vous accompagnent au cœur de plusieurs métiers : l’ingénierie en systèmes d’information et informatique technique, scientifique, aéronautique, automobile et financière.
Vous souhaitez donner un nouvel élan à votre carrière ? Ne cherchez plus, faites partie des 900 collaborateurs qui rejoindront Apside en 2019 !
Suivez Apside sur les réseaux sociaux ! LinkedIn, Twitter, Facebook ou Viadeo @ApsideGroupe #Talentdetection #Numérique #Innovation
il y a 6 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developer,Nantes,16/10/2019,vjk=75cd090926344cc4,vide,vide
Développeur Back end H/F,EXTERNATIC,Nantes (44),vide,"Nantes (44)
CDI
DESCRIPTION DE L'OFFRE
Cabinet de recrutement dédié au monde informatique (et non une SSII), nous sommes missionnés par nos clients pour assurer la sélection et la mise en relation avec des candidats.

Les postes que nous proposons sont donc pour une entreprise finale (hors ESN / SSII) pour laquelle vous intégrez directement en CDI ses effectifs sans aucun contrat intermédiaire de type pré-embauche, intérim, etc...
==> Chaque annonce correspond à un poste réel!
RDV sur Externatic.fr

L'entreprise:
Pour un de nos clients, éditeur logiciel basé à Nantes de plus de 100 personnes, leader dans son domaine, nous recherchons plusieurs Ingénieurs JAVA.
Sur la R&D de leur solution logicielle et en interaction les différents PO, vous aurez la responsabilité en environnement Agile:
de la conception et le développement JAVA back end de plusieurs modules techniques et fonctionnels
les phases de tests et mise en production
de l’expertise technique sur le mise en place de nouvelles technologies (notamment devops, Continus delivery,…)
Le tout dans un contexte éditeur (qualité, robustesse et maintenabilité)

Les +:
Entreprise finale solide et avec de belles perspectives
Forte pérennité financière
Nombreux avantages: TR, Chèques cadeaux...
Vie d'entreprise: séminaires, sorties, repas d'équipes...
PROFIL REQUIS
Disposant de bonnes compétences et d’une appétence pour le « Web », vous maîtrisez différentes technologies avec idéalement :
Agilité
Web / back end (Java/JEE)
Framework Hibernate / Spring (MVC, integration,...)
SGBDR :PostgreSQL,...
Devops: Jenkins, Docker, Gatling, ...

Mais encore...
Vous êtes curieux et réalisez une veille technologique régulière.
Pragmatique, vous savez gérer les priorités et travaillez avec de la méthode.
Vous êtes un bon communiquant, vos valeurs sont l'esprit d'équipe et la bienveillance.
La connaissance du contexte éditeur est un atout supplémentaire.

Vous êtes arrivés jusqu'ici?
Mes petit plus:
-je ne suis pas de formation RH - donc ne me voyez pas comme la recruteuse classique ;-)
mon passé professionnel me permet d'être dotée d'un bon réseau.
je ne suis pas là pour votre promettre la lune mais là pour vous aider sur la base de vos souhaits d'évolution de carrière.

Eléonore BOCQUET - Externatic
il y a 6 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developer,Nantes,16/10/2019,vjk=504d5560ec2e6c8e,vide,cdi
Développeur Full-Stack H/F,onepoint,Nantes (44),vide,"Nantes (44)
Job Description

Nous recherchons des développeurs full-stack avec des connaissances en :

Back : Java, Spring, Hibernate, PHP, NodeJS

Front : Angular, ReactJS

Au quotidien, vous ferez de l'analyse de specifications, de la conception, du chiffrage, du développement (tests unitaires, tests d'intégration). Le tout dans un cadre fortement industrialisé indispensable aux démarches DevOps mises en place par nos équipes, avec les outils Gitlab-CI, Jenkins et Kubernetes.

Exigeants sur la qualité, nous prônons la mise en place de bonnes pratiques telles que : le merge request, le pair programing, le tout dans un contexte au maximum agile et avec une démarche très itérative. Nous formons ainsi 100% de nos collaborateurs à l'Agilité.

La Communauté Atlantique c'est : être accompagné quotidiennement par les leads tech, avoir accès à notre catalogue de formations internes riche (technique, agile, gestion de projet, UX, soft skills etc...), être membre et participer aux événements des clubs (Agile, IOT, Green...).

Dans cet environnement, votre curiosité, votre motivation et votre sens du partage vous permettrons d'évoluer rapidement vers un rôle de lead tech voire d'expert.

Qualifications

Vous avez idéalement une première expérience en développement, avez déjà travaillé en Agile (SCRUM) et les notions de TDD, BDD, et ATDD n'ont pas de secret pour vous.

Additional Information

null
il y a 12 jours
- Continuer pour postuler
Signaler cette offre d'emploi",04/10/2019,developer,Nantes,16/10/2019,vjk=bbd53d0ab0885119,vide,vide
Ingénieur Développeur Full Stack - Niveau confirmé F/H,welinkit,Nantes (44),33 000 € par an,"Nantes (44)
CDI
33 000 € par an
Missions
Notre client est un éditeur de logiciels innovants dédiés au secteur de la restauration. La société a été créée il y a un peu plus de 6 ans, elle compte aujourd’hui une soixantaine de collaborateurs répartis entre Paris, Nantes et La Roche-sur-Yon (85). Notre client a finalisé début mai 2018 sa 3ème levée de fonds et ses perspectives de développement sont excellentes, notamment à l’international. Plus de 4.000 restaurateurs utilisent ses logiciels pour gérer quotidiennement leurs recettes, les commandes fournisseurs, les réceptions, les stocks, la production, les équipements, la mesure du gaspillage alimentaire, …
Notre client recrute un développeur Full Stack expérimenté afin de renforcer son équipe de développement basée à Nantes. Il/elle aura pour principales missions de :
Développer de nouvelles fonctionnalités
Dérouler les tests et valider les développements
Gérer la maintenance corrective et évolutive de l’application
Participer à la roadmap technique et être force de proposition sur tous les sujets
Vous intégrerez l'équipe de développeurs et vous serez en relation étroite au quotidien avec le manager et les product owner. Vous serez également amené à être en contact occasionnellement avec les correspondants clients.


Profil recherché
A partir de 2 années d'expérience en développement web sur les technologies SQL/Postgre SQL, HTML/CSS, JavaScript et Framework Vue.JS
Sens de l'entraide, du travail en équipe et du partage des connaissances
Goût prononcé pour l’innovation et la veille technologique
il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",07/10/2019,developer,Nantes,16/10/2019,vjk=47c05d941fe6c89a,confirmé,cdi
